Time_off,ID_off,Time_on,ID_on
58.80034,-2.13151e-10,58.80061,-7.65343e-10
59.00029,-2.13148e-10,59.00061,-7.65738e-10
59.20029,-2.17016e-10,59.20061,-7.59528e-10
59.40029,-2.11429e-10,59.40061,-7.6308e-10
59.60029,-2.13216e-10,59.60061,-7.67526e-10
59.80034,-2.08249e-10,59.80061,-7.68487e-10
60.00029,-2.11683e-10,60.00066,-7.63065e-10
60.20029,-2.1324e-10,60.20061,-7.64342e-10
60.40029,-2.15121e-10,60.40061,-7.64265e-10
60.60029,-2.12867e-10,60.60066,-7.64112e-10
60.80029,-2.12185e-10,60.80061,-7.66202e-10
61.00029,-2.17877e-10,61.00061,-7.71772e-10
61.20029,-2.11438e-10,61.20061,-7.62623e-10
61.40034,-2.10055e-10,61.40066,-7.63051e-10
61.60034,-2.07438e-10,61.60061,-7.66086e-10
61.80029,-2.08335e-10,61.80061,-7.66266e-10
62.00029,-2.11023e-10,62.00061,-7.66551e-10
62.20029,-2.1265e-10,62.20061,-7.66871e-10
62.40029,-2.14454e-10,62.40066,-7.68457e-10
62.60034,-2.15984e-10,62.60061,-7.68316e-10
62.80029,-2.11019e-10,62.80061,-7.6725e-10
63.00029,-2.1054e-10,63.00066,-7.68539e-10
63.20029,-2.14041e-10,63.20061,-7.68323e-10
63.40034,-2.14197e-10,63.40061,-7.69831e-10
63.60034,-2.16257e-10,63.60061,-7.66148e-10
63.80029,-2.15989e-10,63.80061,-7.68348e-10
64.00029,-2.1069e-10,64.00061,-7.67127e-10
64.20029,-2.08307e-10,64.20066,-7.69062e-10
64.40029,-2.14071e-10,64.40066,-7.69956e-10
64.60029,-2.09942e-10,64.60061,-7.67223e-10
64.80029,-2.15155e-10,64.80061,-7.67191e-10
65.00029,-2.11878e-10,65.00061,-7.65622e-10
65.20034,-2.11548e-10,65.20061,-7.64777e-10
65.40029,-2.09465e-10,65.40061,-7.69197e-10
65.60029,-2.12074e-10,65.60061,-7.68675e-10
65.80034,-2.13742e-10,65.80066,-7.65702e-10
66.00034,-2.13618e-10,66.00061,-7.66426e-10
66.20034,-2.19429e-10,66.20061,-7.66845e-10
66.40034,-2.24612e-10,66.40061,-7.71483e-10
66.60029,-2.21459e-10,66.60066,-7.70303e-10
66.80029,-2.19964e-10,66.80066,-7.65486e-10
67.00029,-2.18235e-10,67.00061,-7.67065e-10
67.20034,-2.20071e-10,67.20061,-7.65198e-10
67.40034,-2.21475e-10,67.40061,-7.62428e-10
67.60029,-2.20261e-10,67.60066,-7.66114e-10
67.80034,-2.1977e-10,67.80066,-7.69023e-10
68.00029,-2.1802e-10,68.00061,-7.67491e-10
68.20034,-2.09428e-10,68.20061,-7.68608e-10
68.40029,-2.14532e-10,68.40061,-7.69121e-10
68.60029,-2.11646e-10,68.60061,-7.68434e-10
68.80029,-2.12919e-10,68.80066,-7.73824e-10
69.00029,-2.16412e-10,69.00061,-7.68843e-10
69.20034,-2.12983e-10,69.20061,-7.68122e-10
69.40029,-2.10882e-10,69.40061,-7.70281e-10
69.60034,-2.10882e-10,69.60061,-7.7156e-10
69.80029,-2.09944e-10,69.80061,-7.71064e-10
70.00029,-2.10327e-10,70.00066,-7.68552e-10
70.20029,-2.0924e-10,70.20061,-7.7068e-10
70.40034,-2.0863e-10,70.40061,-7.72518e-10
70.60029,-2.18723e-10,70.60061,-7.6579e-10
70.80029,-2.10287e-10,70.80066,-7.68603e-10
71.00029,-2.17084e-10,71.00061,-7.75602e-10
71.20029,-2.14262e-10,71.20066,-7.70456e-10
71.40029,-2.14559e-10,71.40061,-7.6961e-10
71.60029,-2.1771e-10,71.60061,-7.6605e-10
71.80029,-2.17122e-10,71.80061,-7.61628e-10
72.00034,-2.18331e-10,72.00061,-7.69092e-10
72.20029,-2.15285e-10,72.20061,-7.7004e-10
72.40034,-2.17782e-10,72.40066,-7.72957e-10
72.60029,-2.19696e-10,72.60066,-7.70025e-10
72.80029,-2.18895e-10,72.80061,-7.695e-10
73.00034,-2.1877e-10,73.00061,-7.71523e-10
73.20029,-2.20113e-10,73.20066,-7.67829e-10
73.40029,-2.16616e-10,73.40066,-7.6376e-10
73.60029,-2.18578e-10,73.60061,-7.67697e-10
73.80029,-2.12796e-10,73.80061,-7.69471e-10
74.00029,-2.08506e-10,74.00061,-7.67019e-10
74.20029,-2.10707e-10,74.20061,-7.69189e-10
